RCNO,RCNAME,RCDATE,RCDAY,RANK,STTIME,RCDIST,DUSU,MEET,AGECOND,CHAKSUN1,CHAKSUN2,CHAKSUN3,CHAKSUN4,CHAKSUN5,WETR,GOING,TRACK_TYPE,DIRECTION,RK,WAKU,CHULNO,HRNAME,HRNO,SEX,AGE,WGBUDAM,JKNAME,JKNO,RACE_RCD,MARGIN,POPULARITY,WIN_ODDS,LAST_3F,TRNAME,TRNO,RCHR_WEG,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,distance10,distance11,distance12,distance13,distance14,distance15,distance16,distance17,distance18,distance19,distance20
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,1,5,9,ロードトライデント,2023102171,牡,3,57,横山和,01140,1:11.6,,1,1.7,37.1,美浦 千葉,01199,478 (-6),12.3,10.7,11.5,12.5,12.3,12.3,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,2,4,6,ニンジャトットリ,2023106658,牡,3,57,田辺,01075,1:12.2,4,2,3.0,37.9,美浦 松永康,01093,464 (+2),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,3,8,15,プラチナムディスク,2023102383,牝,3,52,▲田山,01220,1:12.7,3,3,12.6,38.5,美浦 小笠,01076,434 (+4),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,4,3,5,ツァレヴナ,2023105677,牝,3,53,△長浜,01214,1:13.0,2,4,13.0,37.8,栗東 野中,01098,448 (-6),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,5,4,7,ブレイブシュガー,2023103997,牡,3,57,吉田豊,00733,1:13.1,クビ,9,100.7,37.4,美浦 高橋文,01134,474 (0),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,6,6,10,グランキンバリー,2023104568,牝,3,55,野中,01158,1:13.2,1/2,13,192.5,38.2,美浦 松山,01100,440 (+2),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,7,3,4,マクローリン,2023101994,牡,3,57,小崎,01152,1:13.3,1/2,7,32.0,38.1,栗東 加藤公,01215,464 (-10),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,8,7,12,キョウエイハル,2023105068,牝,3,55,佐々木,01197,1:13.4,1/2,6,25.3,38.9,美浦 伊坂,01177,448 (-4),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,9,5,8,アンコンケラブル,2023100333,牡,3,57,木幡巧,01162,1:13.5,3/4,12,178.6,38.5,美浦 牧,01106,464 (-8),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,10,8,14,チッタデラモーレ,2023102621,牡,3,54,▲水沼,01201,1:13.6,アタマ,10,113.0,38.5,美浦 伊藤圭,01023,482 (+8),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,11,2,2,クィーンコッチャン,2023100272,牝,3,55,江田照,00689,1:13.6,ハナ,11,151.9,38.1,美浦 小野,01125,452 (-6),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,12,1,1,クインズスズラン,2023102753,牝,3,55,横山典,00660,1:13.7,1/2,8,40.0,38.3,美浦 村田,01190,496 (+4),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,13,6,11,ベルテオドーラ,2023107505,牝,3,55,五十嵐,01069,1:14.4,4,14,225.2,39.4,美浦 尾形,01141,418 (-2),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,14,2,3,アンセートゥモダン,2023105251,牝,3,55,松岡,01085,1:14.7,2,15,249.3,39.5,美浦 杉浦,01008,410 (-8),,,,,,,,,,,,,,,,,,,,
202606030601,3歳未勝利,2026-04-12,日,未勝利,09:50,1200,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,15,7,13,ダイメイミラクル,2023101605,牡,3,57,酒井,01034,1:14.8,クビ,5,22.0,40.0,栗東 本田,01099,518 (0),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,1,4,6,アルデキングダム,2023102160,牡,3,57,横山典,00660,1:55.0,,2,4.2,37.6,美浦 村田,01190,474 (+10),13,12.4,13.3,13.8,12.6,12.3,12.8,12.3,12.5,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,2,7,12,タロ,2023102726,牡,3,54,▲田山,01220,1:55.6,3.1/2,5,16.8,38.6,栗東 新谷,01172,464 (-6),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,3,1,1,サクセスゴールド,2023106691,牡,3,57,田辺,01075,1:56.6,6,3,8.1,39.2,美浦 久保田,01067,488 (+2),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,4,2,2,ニシノモリミチ,2023100362,牡,3,57,横山武,01170,1:56.9,2,4,8.4,40.0,美浦 高木,01088,480 (-4),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,5,8,15,ミッキーサウザンド,2023107260,牡,3,57,横山和,01140,1:57.0,1/2,1,1.7,40.3,美浦 萩原,01017,490 (-2),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,6,3,4,オックスアイ,2023105810,牡,3,57,横山琉,01192,1:57.1,クビ,6,17.5,39.9,栗東 清水久,01110,506 (-2),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,7,4,7,アイスアンドスノー,2023103691,牡,3,57,三浦,01122,1:57.4,2,7,17.8,40.6,美浦 古賀慎,01079,514 (+10),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,8,8,14,バル,2023101664,牡,3,57,小崎,01152,1:57.5,クビ,11,280.4,40.1,美浦 武市,01089,510 (-4),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,9,5,9,ブルーフレア,2023106046,牡,3,57,大野,01096,1:57.9,2.1/2,8,76.8,40.3,美浦 辻,01182,488 (0),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,10,5,8,キチロクゴール,2023104916,牡,3,57,岩田康,05203,1:58.3,2,13,345.4,40.2,美浦 松永康,01093,494 (-4),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,11,3,5,ベルウッドバモス,2023105644,牡,3,57,野中,01158,1:58.3,アタマ,14,421.5,39.4,美浦 中舘,01153,512 (-8),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,12,6,10,ウインルナロッサ,2023102848,牡,3,55,△長浜,01214,1:58.4,1/2,9,81.2,40.4,美浦 清水英,01080,466 (-4),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,13,6,11,ニシノトマラナイ,2023106272,セ,3,57,松岡,01085,1:59.4,6,10,265.4,41.1,美浦 矢野,01108,464 (+4),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,14,2,3,スターキャンディ,2023106602,牝,3,55,酒井,01034,1:59.4,ハナ,12,316.0,40.9,美浦 松山,01100,472 (-6),,,,,,,,,,,,,,,,,,,,
202606030602,3歳未勝利,2026-04-12,日,未勝利,10:20,1800,15,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,除外,7,13,マーゴットリック,2023105406,牡,3,57,江田照,00689,,,,,,美浦 加藤士,01169,490 (-6),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,1,7,12,タイセイブルーム,2023100533,牡,3,55,△長浜,01214,1:12.1,,6,24.7,37.3,美浦 古賀慎,01079,490 (-2),12.3,10.8,11.7,12.4,12.4,12.5,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,2,8,14,エコロボルト,2023110063,セ,3,57,横山武,01170,1:12.3,1.1/4,2,4.0,37.8,栗東 森秀,00427,492 (-4),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,3,4,5,トラスティア,2023107524,牝,3,55,横山典,00660,1:13.0,4,1,3.7,38.2,美浦 菊沢,01115,448 (-4),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,4,1,1,ロジザボード,2023104017,牝,3,55,岩田康,05203,1:13.1,3/4,7,29.5,38.0,美浦 古賀慎,01079,488 (0),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,5,5,7,バンダムソレール,2023102317,牡,3,54,▲田山,01220,1:13.3,1.1/4,4,5.1,38.3,栗東 小栗,01194,466 (-2),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,6,8,13,グラスリッキー,2023104251,牡,3,57,松岡,01085,1:13.5,1.1/4,3,4.8,38.9,美浦 杉浦,01008,472 (+2),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,7,3,3,マッシブショット,2023101845,セ,3,57,江田照,00689,1:13.7,3/4,8,30.1,37.9,美浦 武藤,01064,456 (-6),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,8,4,6,アイビーキラリ,2023106574,牝,3,55,柴田大,01009,1:13.8,1/2,13,223.4,38.4,美浦 青木,01156,412 (-10),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,9,2,2,ダイバーシティ,2023100921,牡,3,57,伊藤,01119,1:13.9,3/4,12,166.2,38.5,美浦 金成,01132,584 (0),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,10,7,11,モロノラピド,2023102444,牡,3,54,▲大久保,01194,1:14.0,3/4,11,104.7,38.8,美浦 田中勝,01207,478 (0),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,11,3,4,マリノステアハート,2023100806,牝,3,55,木幡巧,01162,1:14.4,2,9,95.8,39.6,美浦 牧,01106,464 (+2),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,12,6,9,ジュンサク,2023104579,牝,3,55,佐々木,01197,1:14.5,1/2,10,97.0,39.1,美浦 伊坂,01177,450 (+2),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,13,5,8,アーデントアイ,2023110022,牡,3,57,ディー,05674,1:14.8,1.3/4,5,5.3,39.6,栗東 高柳大,01159,462 (+18),,,,,,,,,,,,,,,,,,,,
202606030603,3歳未勝利,2026-04-12,日,未勝利,10:50,1200,14,中山,サラ系３歳,590,240,150,89,59,晴,稍,ダ,右,14,6,10,ヤスエフジン,2023102800,牝,3,55,木幡初,01153,1:15.5,4,14,235.6,39.6,美浦 深山,01174,454 (0),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,1,6,10,マオノアラシ,2020100850,牡,6,60,上野,01087,3:16.2,,5,10.4,13.6,美浦 加藤士,01169,494 (-2),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,2,4,5,グランナヴィール,2021101779,牡,5,60,難波,01066,3:16.8,3.1/2,7,37.6,13.7,美浦 堀内,01189,540 (-6),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,3,7,11,コスモアミマネラ,2021106768,牡,5,60,石神深,01059,3:16.9,1/2,2,4.5,13.7,美浦 柄崎,01208,494 (-2),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,4,6,9,ブラックバラード,2021103267,セ,5,60,伴,01149,3:17.1,1.1/4,4,8.8,13.7,美浦 嘉藤,01195,460 (+6),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,5,5,8,カイコウ,2021102388,セ,5,60,五十嵐,01069,3:17.3,1.1/4,3,7.3,13.7,美浦 田島,01112,472 (+2),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,6,1,1,ストラクチャー,2021101216,セ,5,57,▲水沼,01201,3:18.1,5,9,54.3,13.8,美浦 和田郎,01114,462 (+16),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,7,3,4,バラジ,2019106698,セ,7,60,小牧加,01196,3:18.2,クビ,1,1.8,13.8,栗東 井上,01214,502 (-4),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,8,8,13,ソルトチューダ,2022105914,牡,4,59,小野寺,01123,3:18.4,1.1/4,12,173.5,13.8,栗東 荒川,01095,496 (0),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,9,8,14,カルマンフィルター,2021104842,牡,5,60,草野,01113,3:19.5,7,6,18.0,13.9,美浦 戸田,01054,492 (-4),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,10,5,7,ブライトマン,2021105007,セ,5,60,大江圭,01120,3:19.5,ハナ,8,44.7,13.9,美浦 蛯名正,01191,482 (+2),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,11,2,2,チャイボーグ,2020104778,牝,6,57,▲土田,01198,3:20.9,8,13,225.7,14.0,美浦 的場,01063,496 (0),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,12,7,12,サトミノマロン,2019101661,牡,7,60,金子,01052,3:20.9,ハナ,11,137.0,14.0,美浦 鈴木伸,01026,532 (+20),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,13,4,6,ヒノタマボーイ,2020103021,牡,6,60,江田勇,01023,3:22.7,大,14,313.1,14.1,美浦 和田雄,01143,464 (-2),,,,,,,,,,,,,,,,,,,,
202606030604,4歳以上障害未勝利,2026-04-12,日,未勝利,11:20,2880,14,中山,障害４歳以上,840,340,210,130,84,晴,良,障,芝,14,3,3,テンカオーライ,2020102959,牡,6,60,中村,01101,3:24.2,9,10,136.1,14.2,栗東 松下,01149,502 (-8),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,1,4,8,ティラーノ,2023101855,牡,3,57,佐々木,01197,2:14.1,,7,16.5,34.8,美浦 小手川,01171,462 (0),13,11.4,12.5,12.5,12.9,12.9,12.3,11.8,11.9,11.5,11.4,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,2,2,3,ビップヴォルフ,2023105418,牡,3,57,ディー,05674,2:14.1,ハナ,2,4.3,34.6,栗東 小椋,01197,440 (0),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,3,7,15,ディアアズール,2023107381,牝,3,55,大野,01096,2:14.1,アタマ,10,18.8,34.8,美浦 森一,01201,422 (+6),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,4,6,11,フキョウワオン,2023103971,牡,3,57,三浦,01122,2:14.2,クビ,3,12.4,35.3,美浦 勢司,01047,462 (-8),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,5,7,13,ハリウッドグラム,2023106871,牡,3,57,岩田康,05203,2:14.3,3/4,9,17.8,35.6,美浦 林,01163,522 (-8),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,6,1,1,フォンドルレール,2023103799,牡,3,57,吉田豊,00733,2:14.8,3,8,17.3,35.1,美浦 戸田,01054,424 (-4),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,7,1,2,デルマタカチホ,2023103385,牡,3,54,▲大久保,01194,2:14.8,1/2,13,114.0,35.0,栗東 田中克,01180,478 (+4),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,8,3,5,ミサダメキメル,2023106612,牡,3,57,江田照,00689,2:15.0,3/4,6,15.3,35.5,美浦 高橋文,01134,448 (-8),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,9,5,10,レッドリアライズ,2023105233,牡,3,57,横山和,01140,2:15.5,3,4,14.1,35.0,美浦 黒岩,01133,406 (-6),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,10,2,4,ノーブルジャッカル,2023100056,セ,3,57,横山琉,01192,2:15.6,3/4,14,140.1,36.0,美浦 武藤,01064,466 (-4),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,11,8,18,ラスターヴァース,2023104597,牝,3,55,木幡巧,01162,2:15.8,1.1/2,12,56.2,36.7,美浦 牧,01106,472 (+2),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,12,8,16,パーフェクトスノー,2023106378,牝,3,53,△長浜,01214,2:15.9,1/2,17,238.9,36.7,美浦 田村,01027,418 (-2),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,13,3,6,ネオアンボウ,2023103049,牡,3,54,▲水沼,01201,2:16.1,1,15,167.3,37.4,美浦 松尾,01220,538 (-2),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,14,6,12,イノリ,2023106508,牝,3,52,▲田山,01220,2:16.2,1/2,16,175.7,37.3,栗東 高橋康,01135,408 (-2),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,15,7,14,アメリカンジゴロ,2023102558,牡,3,57,横山武,01170,2:16.4,1.1/4,1,2.3,36.8,栗東 斉藤崇,01151,490 (-4),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,16,8,17,ダーリンダーリン,2023100730,牝,3,55,田辺,01075,2:16.4,クビ,5,14.1,37.3,栗東 秋山,01212,448 (-6),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,17,4,7,マランドロ,2023101837,牡,3,57,酒井,01034,2:16.5,クビ,18,399.1,36.2,美浦 奥平,01074,456 (-6),,,,,,,,,,,,,,,,,,,,
202606030605,3歳未勝利,2026-04-12,日,未勝利,12:10,2200,18,中山,サラ系３歳,590,240,150,89,59,晴,良,芝,右,18,5,9,ハチマン,2023101475,牡,3,57,横山典,00660,2:17.9,9,11,47.1,38.6,美浦 柄崎,01208,482 (+10),,,,,,,,,,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,1,5,5,ストロングエース,2023102477,牡,3,57,秋山稔,01181,1:53.0,,5,14.6,38.4,美浦 相沢,01020,470 (-6),14.2,12,12,12.1,11.7,12.6,13,12.8,12.6,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,2,6,6,システマソラー,2023102120,牡,3,57,佐々木,01197,1:53.1,1/2,4,5.5,38.7,栗東 橋田,01218,508 (-8),,,,,,,,,,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,3,7,9,ゴールドブレイズ,2023103061,牡,3,55,△長浜,01214,1:53.2,1/2,6,15.2,38.8,美浦 浅利,01204,432 (-2),,,,,,,,,,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,4,6,7,プレイメイカー,2023101165,牝,3,55,横山和,01140,1:53.5,1.3/4,3,4.6,39.4,美浦 栗田,01127,450 (-6),,,,,,,,,,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,5,1,1,タイセツナヒ,2023102352,牡,3,54,▲田山,01220,1:53.7,1.1/4,11,44.8,39.1,美浦 杉浦,01008,472 (-4),,,,,,,,,,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,6,4,4,ランニングビーチ,2023103632,牡,3,57,木幡巧,01162,1:54.1,2.1/2,7,16.0,39.4,美浦 牧,01106,468 (0),,,,,,,,,,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,7,8,10,エコロガノン,2023100858,牡,3,57,大野,01096,1:54.1,ハナ,9,17.9,39.9,美浦 矢野,01108,452 (+4),,,,,,,,,,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,8,3,3,マイネルミストラル,2023106428,牡,3,57,ディー,05674,1:54.2,クビ,2,4.5,39.8,美浦 萱野,01024,524 (+18),,,,,,,,,,,,,,,,,,,,
202606030606,3歳1勝クラス,2026-04-12,日,１勝クラス,12:40,1800,11,中山,サラ系３歳,820,330,210,120,82,晴,良,ダ,右,9,2,2,ベルウッドピース,2023101642,牡,3,57,田辺,01075,1:54.4,1.1/4,10,22.4,39.9,美浦 中舘,01153,516 (-6),,,,,,,,,,,,,,,,,,,,
